Store,Id,DayOfWeek,Date,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,month,year,day
639,37301,3,05/08/2015,1,1,0,1,a,a,7780,11,2006,0,NA,NA,,8,15,5
639,38157,2,04/08/2015,1,1,0,1,a,a,7780,11,2006,0,NA,NA,,8,15,4
639,39013,1,03/08/2015,1,1,0,1,a,a,7780,11,2006,0,NA,NA,,8,15,3
639,39869,7,02/08/2015,0,0,0,0,a,a,7780,11,2006,0,NA,NA,,8,15,2
639,40725,6,01/08/2015,1,0,0,0,a,a,7780,11,2006,0,NA,NA,,8,15,1
640,494,4,17/09/2015,1,1,0,0,d,c,8040,NA,NA,0,NA,NA,,9,15,17
640,1350,3,16/09/2015,1,1,0,0,d,c,8040,NA,NA,0,NA,NA,,9,15,16
640,2206,2,15/09/2015,1,1,0,0,d,c,8040,NA,NA,0,NA,NA,,9,15,15
640,3062,1,14/09/2015,1,1,0,0,d,c,8040,NA,NA,0,NA,NA,,9,15,14
640,3918,7,13/09/2015,0,0,0,0,d,c,8040,NA,NA,0,NA,NA,,9,15,13
640,4774,6,12/09/2015,1,0,0,0,d,c,8040,NA,NA,0,NA,NA,,9,15,12
640,5630,5,11/09/2015,1,0,0,0,d,c,8040,NA,NA,0,NA,NA,,9,15,11
640,6486,4,10/09/2015,1,0,0,0,d,c,8040,NA,NA,0,NA,NA,,9,15,10
640,7342,3,09/09/2015,1,0,0,0,d,c,8040,NA,NA,0,NA,NA,,9,15,9
640,8198,2,08/09/2015,1,0,0,0,d,c,8040,NA,NA,0,NA,NA,,9,15,8
640,9054,1,07/09/2015,1,0,0,0,d,c,8040,NA,NA,0,NA,NA,,9,15,7
640,9910,7,06/09/2015,0,0,0,0,d,c,8040,NA,NA,0,NA,NA,,9,15,6
640,10766,6,05/09/2015,1,0,0,0,d,c,8040,NA,NA,0,NA,NA,,9,15,5
640,11622,5,04/09/2015,1,1,0,0,d,c,8040,NA,NA,0,NA,NA,,9,15,4
640,12478,4,03/09/2015,1,1,0,0,d,c,8040,NA,NA,0,NA,NA,,9,15,3
640,13334,3,02/09/2015,1,1,0,0,d,c,8040,NA,NA,0,NA,NA,,9,15,2
640,14190,2,01/09/2015,1,1,0,0,d,c,8040,NA,NA,0,NA,NA,,9,15,1
640,15046,1,31/08/2015,1,1,0,0,d,c,8040,NA,NA,0,NA,NA,,8,15,31
640,15902,7,30/08/2015,0,0,0,0,d,c,8040,NA,NA,0,NA,NA,,8,15,30
640,16758,6,29/08/2015,1,0,0,0,d,c,8040,NA,NA,0,NA,NA,,8,15,29
640,17614,5,28/08/2015,1,0,0,0,d,c,8040,NA,NA,0,NA,NA,,8,15,28
640,18470,4,27/08/2015,1,0,0,0,d,c,8040,NA,NA,0,NA,NA,,8,15,27
640,19326,3,26/08/2015,1,0,0,0,d,c,8040,NA,NA,0,NA,NA,,8,15,26
640,20182,2,25/08/2015,1,0,0,0,d,c,8040,NA,NA,0,NA,NA,,8,15,25
640,21038,1,24/08/2015,1,0,0,0,d,c,8040,NA,NA,0,NA,NA,,8,15,24
640,21894,7,23/08/2015,0,0,0,0,d,c,8040,NA,NA,0,NA,NA,,8,15,23
640,22750,6,22/08/2015,1,0,0,0,d,c,8040,NA,NA,0,NA,NA,,8,15,22
640,23606,5,21/08/2015,1,1,0,0,d,c,8040,NA,NA,0,NA,NA,,8,15,21
640,24462,4,20/08/2015,1,1,0,0,d,c,8040,NA,NA,0,NA,NA,,8,15,20
640,25318,3,19/08/2015,1,1,0,0,d,c,8040,NA,NA,0,NA,NA,,8,15,19
640,26174,2,18/08/2015,1,1,0,0,d,c,8040,NA,NA,0,NA,NA,,8,15,18
640,27030,1,17/08/2015,1,1,0,0,d,c,8040,NA,NA,0,NA,NA,,8,15,17
640,27886,7,16/08/2015,0,0,0,0,d,c,8040,NA,NA,0,NA,NA,,8,15,16
640,28742,6,15/08/2015,1,0,0,0,d,c,8040,NA,NA,0,NA,NA,,8,15,15
640,29598,5,14/08/2015,1,0,0,0,d,c,8040,NA,NA,0,NA,NA,,8,15,14
640,30454,4,13/08/2015,1,0,0,0,d,c,8040,NA,NA,0,NA,NA,,8,15,13
640,31310,3,12/08/2015,1,0,0,0,d,c,8040,NA,NA,0,NA,NA,,8,15,12
640,32166,2,11/08/2015,1,0,0,1,d,c,8040,NA,NA,0,NA,NA,,8,15,11
640,33022,1,10/08/2015,1,0,0,1,d,c,8040,NA,NA,0,NA,NA,,8,15,10
640,33878,7,09/08/2015,0,0,0,0,d,c,8040,NA,NA,0,NA,NA,,8,15,9
640,34734,6,08/08/2015,1,0,0,0,d,c,8040,NA,NA,0,NA,NA,,8,15,8
640,35590,5,07/08/2015,1,1,0,1,d,c,8040,NA,NA,0,NA,NA,,8,15,7
640,36446,4,06/08/2015,1,1,0,1,d,c,8040,NA,NA,0,NA,NA,,8,15,6
640,37302,3,05/08/2015,1,1,0,1,d,c,8040,NA,NA,0,NA,NA,,8,15,5
640,38158,2,04/08/2015,1,1,0,1,d,c,8040,NA,NA,0,NA,NA,,8,15,4
640,39014,1,03/08/2015,1,1,0,1,d,c,8040,NA,NA,0,NA,NA,,8,15,3
640,39870,7,02/08/2015,0,0,0,0,d,c,8040,NA,NA,0,NA,NA,,8,15,2
640,40726,6,01/08/2015,1,0,0,0,d,c,8040,NA,NA,0,NA,NA,,8,15,1
641,495,4,17/09/2015,1,1,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",9,15,17
641,1351,3,16/09/2015,1,1,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",9,15,16
641,2207,2,15/09/2015,1,1,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",9,15,15
641,3063,1,14/09/2015,1,1,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",9,15,14
641,3919,7,13/09/2015,0,0,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",9,15,13
641,4775,6,12/09/2015,1,0,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",9,15,12
641,5631,5,11/09/2015,1,0,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",9,15,11
641,6487,4,10/09/2015,1,0,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",9,15,10
641,7343,3,09/09/2015,1,0,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",9,15,9
641,8199,2,08/09/2015,1,0,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",9,15,8
641,9055,1,07/09/2015,1,0,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",9,15,7
641,9911,7,06/09/2015,0,0,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",9,15,6
641,10767,6,05/09/2015,1,0,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",9,15,5
641,11623,5,04/09/2015,1,1,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",9,15,4
641,12479,4,03/09/2015,1,1,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",9,15,3
641,13335,3,02/09/2015,1,1,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",9,15,2
641,14191,2,01/09/2015,1,1,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",9,15,1
641,15047,1,31/08/2015,1,1,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",8,15,31
641,15903,7,30/08/2015,0,0,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",8,15,30
641,16759,6,29/08/2015,1,0,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",8,15,29
641,17615,5,28/08/2015,1,0,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",8,15,28
641,18471,4,27/08/2015,1,0,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",8,15,27
641,19327,3,26/08/2015,1,0,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",8,15,26
641,20183,2,25/08/2015,1,0,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",8,15,25
641,21039,1,24/08/2015,1,0,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",8,15,24
641,21895,7,23/08/2015,0,0,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",8,15,23
641,22751,6,22/08/2015,1,0,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",8,15,22
641,23607,5,21/08/2015,1,1,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",8,15,21
641,24463,4,20/08/2015,1,1,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",8,15,20
641,25319,3,19/08/2015,1,1,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",8,15,19
641,26175,2,18/08/2015,1,1,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",8,15,18
641,27031,1,17/08/2015,1,1,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",8,15,17
641,27887,7,16/08/2015,0,0,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",8,15,16
641,28743,6,15/08/2015,1,0,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",8,15,15
641,29599,5,14/08/2015,1,0,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",8,15,14
641,30455,4,13/08/2015,1,0,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",8,15,13
641,31311,3,12/08/2015,1,0,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",8,15,12
641,32167,2,11/08/2015,1,0,0,1,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",8,15,11
641,33023,1,10/08/2015,1,0,0,1,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",8,15,10
641,33879,7,09/08/2015,0,0,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",8,15,9
641,34735,6,08/08/2015,1,0,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",8,15,8
641,35591,5,07/08/2015,1,1,0,1,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",8,15,7
641,36447,4,06/08/2015,1,1,0,1,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",8,15,6
641,37303,3,05/08/2015,1,1,0,1,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",8,15,5
641,38159,2,04/08/2015,1,1,0,1,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",8,15,4
641,39015,1,03/08/2015,1,1,0,1,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",8,15,3
641,39871,7,02/08/2015,0,0,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",8,15,2
641,40727,6,01/08/2015,1,0,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",8,15,1
642,496,4,17/09/2015,1,1,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",9,15,17
642,1352,3,16/09/2015,1,1,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",9,15,16
642,2208,2,15/09/2015,1,1,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",9,15,15
642,3064,1,14/09/2015,1,1,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",9,15,14
642,3920,7,13/09/2015,0,0,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",9,15,13
642,4776,6,12/09/2015,1,0,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",9,15,12
642,5632,5,11/09/2015,1,0,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",9,15,11
642,6488,4,10/09/2015,1,0,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",9,15,10
642,7344,3,09/09/2015,1,0,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",9,15,9
642,8200,2,08/09/2015,1,0,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",9,15,8
642,9056,1,07/09/2015,1,0,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",9,15,7
642,9912,7,06/09/2015,0,0,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",9,15,6
642,10768,6,05/09/2015,1,0,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",9,15,5
642,11624,5,04/09/2015,1,1,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",9,15,4
642,12480,4,03/09/2015,1,1,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",9,15,3
642,13336,3,02/09/2015,1,1,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",9,15,2
642,14192,2,01/09/2015,1,1,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",9,15,1
642,15048,1,31/08/2015,1,1,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",8,15,31
642,15904,7,30/08/2015,0,0,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",8,15,30
642,16760,6,29/08/2015,1,0,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",8,15,29
642,17616,5,28/08/2015,1,0,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",8,15,28
642,18472,4,27/08/2015,1,0,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",8,15,27
642,19328,3,26/08/2015,1,0,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",8,15,26
642,20184,2,25/08/2015,1,0,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",8,15,25
642,21040,1,24/08/2015,1,0,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",8,15,24
642,21896,7,23/08/2015,0,0,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",8,15,23
642,22752,6,22/08/2015,1,0,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",8,15,22
642,23608,5,21/08/2015,1,1,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",8,15,21
642,24464,4,20/08/2015,1,1,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",8,15,20
642,25320,3,19/08/2015,1,1,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",8,15,19
642,26176,2,18/08/2015,1,1,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",8,15,18
642,27032,1,17/08/2015,1,1,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",8,15,17
642,27888,7,16/08/2015,0,0,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",8,15,16
642,28744,6,15/08/2015,1,0,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",8,15,15
642,29600,5,14/08/2015,1,0,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",8,15,14
642,30456,4,13/08/2015,1,0,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",8,15,13
642,31312,3,12/08/2015,1,0,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",8,15,12
642,32168,2,11/08/2015,1,0,0,1,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",8,15,11
642,33024,1,10/08/2015,1,0,0,1,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",8,15,10
642,33880,7,09/08/2015,0,0,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",8,15,9
642,34736,6,08/08/2015,1,0,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",8,15,8
642,35592,5,07/08/2015,1,1,0,1,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",8,15,7
642,36448,4,06/08/2015,1,1,0,1,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",8,15,6
642,37304,3,05/08/2015,1,1,0,1,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",8,15,5
642,38160,2,04/08/2015,1,1,0,1,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",8,15,4
642,39016,1,03/08/2015,1,1,0,1,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",8,15,3
642,39872,7,02/08/2015,0,0,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",8,15,2
642,40728,6,01/08/2015,1,0,0,0,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",8,15,1
643,497,4,17/09/2015,1,1,0,0,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",9,15,17
643,1353,3,16/09/2015,1,1,0,0,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",9,15,16
643,2209,2,15/09/2015,1,1,0,0,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",9,15,15
643,3065,1,14/09/2015,1,1,0,0,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",9,15,14
643,3921,7,13/09/2015,0,0,0,0,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",9,15,13
643,4777,6,12/09/2015,1,0,0,0,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",9,15,12
643,5633,5,11/09/2015,1,0,0,0,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",9,15,11
643,6489,4,10/09/2015,1,0,0,0,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",9,15,10
643,7345,3,09/09/2015,1,0,0,0,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",9,15,9
643,8201,2,08/09/2015,1,0,0,0,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",9,15,8
643,9057,1,07/09/2015,1,0,0,0,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",9,15,7
643,9913,7,06/09/2015,0,0,0,0,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",9,15,6
643,10769,6,05/09/2015,1,0,0,0,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",9,15,5
643,11625,5,04/09/2015,1,1,0,0,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",9,15,4
643,12481,4,03/09/2015,1,1,0,0,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",9,15,3
643,13337,3,02/09/2015,1,1,0,0,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",9,15,2
643,14193,2,01/09/2015,1,1,0,0,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",9,15,1
643,15049,1,31/08/2015,1,1,0,0,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",8,15,31
643,15905,7,30/08/2015,0,0,0,0,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",8,15,30
643,16761,6,29/08/2015,1,0,0,0,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",8,15,29
643,17617,5,28/08/2015,1,0,0,1,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",8,15,28
643,18473,4,27/08/2015,1,0,0,1,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",8,15,27
643,19329,3,26/08/2015,1,0,0,1,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",8,15,26
643,20185,2,25/08/2015,1,0,0,1,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",8,15,25
643,21041,1,24/08/2015,1,0,0,1,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",8,15,24
643,21897,7,23/08/2015,0,0,0,0,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",8,15,23
643,22753,6,22/08/2015,1,0,0,0,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",8,15,22
643,23609,5,21/08/2015,1,1,0,1,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",8,15,21
643,24465,4,20/08/2015,1,1,0,1,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",8,15,20
643,25321,3,19/08/2015,1,1,0,1,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",8,15,19
643,26177,2,18/08/2015,1,1,0,1,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",8,15,18
643,27033,1,17/08/2015,1,1,0,1,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",8,15,17
643,27889,7,16/08/2015,0,0,0,0,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",8,15,16
643,28745,6,15/08/2015,1,0,0,0,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",8,15,15
643,29601,5,14/08/2015,1,0,0,1,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",8,15,14
643,30457,4,13/08/2015,1,0,0,1,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",8,15,13
643,31313,3,12/08/2015,1,0,0,1,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",8,15,12
643,32169,2,11/08/2015,1,0,0,1,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",8,15,11
643,33025,1,10/08/2015,1,0,0,1,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",8,15,10
643,33881,7,09/08/2015,0,0,0,0,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",8,15,9
643,34737,6,08/08/2015,1,0,0,0,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",8,15,8
643,35593,5,07/08/2015,1,1,0,1,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",8,15,7
643,36449,4,06/08/2015,1,1,0,1,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",8,15,6
643,37305,3,05/08/2015,1,1,0,1,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",8,15,5
643,38161,2,04/08/2015,1,1,0,1,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",8,15,4
643,39017,1,03/08/2015,1,1,0,1,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",8,15,3
643,39873,7,02/08/2015,0,0,0,0,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",8,15,2
643,40729,6,01/08/2015,1,0,0,0,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",8,15,1
644,498,4,17/09/2015,1,1,0,0,c,a,4030,12,2004,1,14,2011,"Jan,Apr,Jul,Oct",9,15,17
644,1354,3,16/09/2015,1,1,0,0,c,a,4030,12,2004,1,14,2011,"Jan,Apr,Jul,Oct",9,15,16
644,2210,2,15/09/2015,1,1,0,0,c,a,4030,12,2004,1,14,2011,"Jan,Apr,Jul,Oct",9,15,15
644,3066,1,14/09/2015,1,1,0,1,c,a,4030,12,2004,1,14,2011,"Jan,Apr,Jul,Oct",9,15,14
644,3922,7,13/09/2015,0,0,0,0,c,a,4030,12,2004,1,14,2011,"Jan,Apr,Jul,Oct",9,15,13
644,4778,6,12/09/2015,1,0,0,0,c,a,4030,12,2004,1,14,2011,"Jan,Apr,Jul,Oct",9,15,12
644,5634,5,11/09/2015,1,0,0,1,c,a,4030,12,2004,1,14,2011,"Jan,Apr,Jul,Oct",9,15,11
644,6490,4,10/09/2015,1,0,0,1,c,a,4030,12,2004,1,14,2011,"Jan,Apr,Jul,Oct",9,15,10
644,7346,3,09/09/2015,1,0,0,1,c,a,4030,12,2004,1,14,2011,"Jan,Apr,Jul,Oct",9,15,9
644,8202,2,08/09/2015,1,0,0,1,c,a,4030,12,2004,1,14,2011,"Jan,Apr,Jul,Oct",9,15,8
644,9058,1,07/09/2015,1,0,0,1,c,a,4030,12,2004,1,14,2011,"Jan,Apr,Jul,Oct",9,15,7
644,9914,7,06/09/2015,0,0,0,0,c,a,4030,12,2004,1,14,2011,"Jan,Apr,Jul,Oct",9,15,6
644,10770,6,05/09/2015,1,0,0,0,c,a,4030,12,2004,1,14,2011,"Jan,Apr,Jul,Oct",9,15,5
644,11626,5,04/09/2015,1,1,0,1,c,a,4030,12,2004,1,14,2011,"Jan,Apr,Jul,Oct",9,15,4
644,12482,4,03/09/2015,1,1,0,1,c,a,4030,12,2004,1,14,2011,"Jan,Apr,Jul,Oct",9,15,3
644,13338,3,02/09/2015,1,1,0,1,c,a,4030,12,2004,1,14,2011,"Jan,Apr,Jul,Oct",9,15,2
644,14194,2,01/09/2015,1,1,0,1,c,a,4030,12,2004,1,14,2011,"Jan,Apr,Jul,Oct",9,15,1
644,15050,1,31/08/2015,1,1,0,1,c,a,4030,12,2004,1,14,2011,"Jan,Apr,Jul,Oct",8,15,31
644,15906,7,30/08/2015,0,0,0,0,c,a,4030,12,2004,1,14,2011,"Jan,Apr,Jul,Oct",8,15,30
644,16762,6,29/08/2015,1,0,0,0,c,a,4030,12,2004,1,14,2011,"Jan,Apr,Jul,Oct",8,15,29
644,17618,5,28/08/2015,1,0,0,1,c,a,4030,12,2004,1,14,2011,"Jan,Apr,Jul,Oct",8,15,28
644,18474,4,27/08/2015,1,0,0,1,c,a,4030,12,2004,1,14,2011,"Jan,Apr,Jul,Oct",8,15,27
644,19330,3,26/08/2015,1,0,0,1,c,a,4030,12,2004,1,14,2011,"Jan,Apr,Jul,Oct",8,15,26
644,20186,2,25/08/2015,1,0,0,1,c,a,4030,12,2004,1,14,2011,"Jan,Apr,Jul,Oct",8,15,25
644,21042,1,24/08/2015,1,0,0,1,c,a,4030,12,2004,1,14,2011,"Jan,Apr,Jul,Oct",8,15,24
644,21898,7,23/08/2015,0,0,0,0,c,a,4030,12,2004,1,14,2011,"Jan,Apr,Jul,Oct",8,15,23
644,22754,6,22/08/2015,1,0,0,0,c,a,4030,12,2004,1,14,2011,"Jan,Apr,Jul,Oct",8,15,22
644,23610,5,21/08/2015,1,1,0,1,c,a,4030,12,2004,1,14,2011,"Jan,Apr,Jul,Oct",8,15,21
644,24466,4,20/08/2015,1,1,0,1,c,a,4030,12,2004,1,14,2011,"Jan,Apr,Jul,Oct",8,15,20
644,25322,3,19/08/2015,1,1,0,1,c,a,4030,12,2004,1,14,2011,"Jan,Apr,Jul,Oct",8,15,19
644,26178,2,18/08/2015,1,1,0,1,c,a,4030,12,2004,1,14,2011,"Jan,Apr,Jul,Oct",8,15,18
644,27034,1,17/08/2015,1,1,0,1,c,a,4030,12,2004,1,14,2011,"Jan,Apr,Jul,Oct",8,15,17
644,27890,7,16/08/2015,0,0,0,0,c,a,4030,12,2004,1,14,2011,"Jan,Apr,Jul,Oct",8,15,16
644,28746,6,15/08/2015,0,0,a,0,c,a,4030,12,2004,1,14,2011,"Jan,Apr,Jul,Oct",8,15,15
644,29602,5,14/08/2015,1,0,0,1,c,a,4030,12,2004,1,14,2011,"Jan,Apr,Jul,Oct",8,15,14
